#BOOK=Genesis|BOOKCODE=gen|CHAPTER=16|VERSION=KJV|LANGPAIR=EN-KO|ARCHAIC=INLINE_PARENS
T|EN=Genesis 16|KO=창세기 16장
V|N=1|EN=Now Sarai Abram’s wife bare him no children: and she had an handmaid, an Egyptian, whose name was Hagar.|KO=
V|N=2|EN=And Sarai said unto Abram, Behold now, the LORD hath restrained me from bearing: I pray thee, go in unto my maid; it may be that I may obtain children by her. And Abram hearkened to the voice of Sarai.|KO=
V|N=3|EN=And Sarai Abram’s wife took Hagar her maid the Egyptian, after Abram had dwelt ten years in the land of Canaan, and gave her to her husband Abram to be his wife.|KO=
V|N=4|EN=And he went in unto Hagar, and she conceived: and when she saw that she had conceived, her mistress was despised in her eyes.|KO=
V|N=5|EN=And Sarai said unto Abram, My wrong be upon thee: I have given my maid into thy bosom; and when she saw that she had conceived, I was despised in her eyes: the LORD judge between me and thee.|KO=
V|N=6|EN=But Abram said unto Sarai, Behold, thy maid is in thine hand; do to her as it pleaseth thee. And when Sarai dealt hardly with her, she fled from her face.|KO=
V|N=7|EN=And the angel of the LORD found her by a fountain of water in the wilderness, by the fountain in the way to Shur.|KO=
V|N=8|EN=And he said, Hagar, Sarai’s maid, whence camest thou? and whither wilt thou go? And she said, I flee from the face of my mistress Sarai.|KO=
V|N=9|EN=And the angel of the LORD said unto her, Return to thy mistress, and submit thyself under her hands.|KO=
V|N=10|EN=And the angel of the LORD said unto her, I will multiply thy seed exceedingly, that it shall not be numbered for multitude.|KO=
V|N=11|EN=And the angel of the LORD said unto her, Behold, thou art with child and shalt bear a son, and shalt call his name Ishmael; because the LORD hath heard thy affliction.|KO=
V|N=12|EN=And he will be a wild man; his hand will be against every man, and every man’s hand against him; and he shall dwell in the presence of all his brethren.|KO=
V|N=13|EN=And she called the name of the LORD that spake unto her, Thou God seest me: for she said, Have I also here looked after him that seeth me?|KO=
V|N=14|EN=Wherefore the well was called Beerlahairoi; behold, it is between Kadesh and Bered.|KO=
V|N=15|EN=And Hagar bare Abram a son: and Abram called his son’s name, which Hagar bare, Ishmael.|KO=
V|N=16|EN=And Abram was fourscore and six years old, when Hagar bare Ishmael to Abram.|KO=
